Identifier,Code,Date Accepted,Status,Accrual Method,Title,Alternative Title,Description,Genre,Subject,Format,Type,Geometry Type,Keywords,Date Issued,Temporal Coverage,Date,Spatial Coverage,Bounding Box,Centroid,Provenance,Is Part Of,Creator,References
CD65CAA6-C048-4A93-B545-10A151DE701C,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Pierce County, Wisconsin, 2019","Parcels Pierce County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Pierce County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-92.813726,-92.124647,44.875603,44.525219)","44.700411,-92.4691865",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Pierce_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Pierce_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
D0163907-4752-405E-9EF2-8E628A9A2833,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Florence County, Wisconsin, 2019","Parcels Florence County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Florence County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-88.690339,-88.048803,46.02304,45.713089)","45.8680645,-88.369571",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Florence_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Florence_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
D44B369E-374F-432B-809C-347771E285CD,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: EauClaire County, Wisconsin, 2019","Parcels EauClaire County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"EauClaire County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-91.657742,-90.918125,44.864224,44.588316)","44.72627,-91.2879335",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/EauClaire_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/EauClaire_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
D522049C-8347-4063-ADF2-0AB644CC6378,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Clark County, Wisconsin, 2019","Parcels Clark County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Clark County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-90.931014,-90.311719,45.034481,44.419596)","44.7270385,-90.6213665",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Clark_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Clark_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
D599A6F8-D784-4830-9F8D-7F01D5157C0E,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Oconto County, Wisconsin, 2019","Parcels Oconto County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Oconto County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-88.694039,-87.745406,45.380166,44.664408)","45.022287,-88.2197225",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Oconto_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Oconto_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
D6CEDE6F-4D0E-4D20-B603-D406BEAECA9C,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Racine County, Wisconsin, 2019","Parcels Racine County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Racine County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-88.312633,-87.755218,42.850123,42.601457)","42.72579,-88.0339255",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Racine_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Racine_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
D76E7E9A-8232-4DA1-81AB-FF8710ED8DB9,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Taylor County, Wisconsin, 2019","Parcels Taylor County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Taylor County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-90.930127,-90.041917,45.383102,45.028056)","45.205579,-90.486022",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Taylor_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Taylor_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
DC288FE3-CC5C-41FE-8382-3305B0816463,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Milwaukee County, Wisconsin, 2019","Parcels Milwaukee County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Milwaukee County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-88.079688,-87.81277,43.195139,42.838992)","43.0170655,-87.946229",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Milwaukee_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Milwaukee_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
E092260B-B368-4245-8FDE-7A532FA281AC,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: St Croix County, Wisconsin, 2019","Parcels St Croix County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"St_Croix County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-92.807833,-92.126383,45.222856,44.843726)","45.033291,-92.467108",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/St_Croix_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/St_Croix_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
E5CBC826-573D-4648-B38B-76F01BF4A8DD,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Langlade County, Wisconsin, 2019","Parcels Langlade County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Langlade County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-89.428618,-88.631953,45.470428,45.023865)","45.2471465,-89.0302855",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Langlade_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Langlade_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
F18B08A4-B8F0-490E-9E7F-7D3ADB73EA3F,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Jefferson County, Wisconsin, 2019","Parcels Jefferson County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Jefferson County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-90.315861,-89.783026,44.249613,43.64076)","43.9451865,-90.0494435",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Jefferson_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Jefferson_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
F20A32B3-D7B7-4248-AB29-FDAF5328D755,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Sheboygan County, Wisconsin, 2019","Parcels Sheboygan County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Sheboygan County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-88.172885,-87.690286,43.900172,43.534688)","43.71743,-87.9315855",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Sheboygan_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Sheboygan_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
F261F1FA-7F60-4AAE-B665-340A48F6A448,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Waukesha County, Wisconsin, 2019","Parcels Waukesha County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Waukesha County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-88.545891,-88.059201,43.199031,42.83602)","43.0175255,-88.302546",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waukesha_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Waukesha_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
F3AB8D80-34E7-472B-A15F-66B5702AD42F,10b-01,2019-08-08,Active,ArcGIS Metadata,"Parcels: Manitowoc County, Wisconsin, 2019","Parcels Manitowoc County, WI 2019","This is the final deliverable for the Version 5 Statewide Parcel Map Database Project (V5). The V5 Project successfully aggregated all known digital parcel datasets within the state. The resulting statewide GIS parcel layer totaling 3.5 million parcels was made publicly available online on June 30, 2019. See the V5 Project Homepage for more detail on the parameters for how data was prepared and submitted to this project: https://www.sco.wisc.edu/parcels/submission/.Schema documentation can be found within this feature class metadata and in the schema documentation: https://www.sco.wisc.edu/parcels/data/assets/V5/V5_Wisconsin_Statewide_Parcels_Schema_Documentation.pdf.Missing Data & Known Gaps. This database reflects all known taxable and non-taxable parcels in Wisconsin available in GIS format. Most attribute information that is known to exist is populated. Some attribute information is incomplete. Blank spaces or values indicate either no data was submitted or is/was not applicable to a specific parcel. In some cases, it is appropriate for blank spaces to exist due to the nature of the data (e.g., a parcel without an improved structure might not have a site address).Owner Name Attribute. For the majority of counties, attribute information is populated for parcel owner name. In some cases, counties or cities opted out from including owner information in the statewide database. Per a county board resolution, one county has implemented complete owner name redaction—Kenosha County. Eight other counties have partial owner name redaction.Change log and known issues can be found here: https://www.sco.wisc.edu/parcels/data/assets/Wisconsin_Statewide_Parcels_Change_Log.pdf.",Geospatial data,Planning and Cadastral,Geodatabase,Dataset,Polygon,Real Property|Property Boundary Maps|Plat,2019-07-03,2019,2019,"Manitowoc County, Wisconsin, United States|Wisconsin, United States","ENVELOPE(-88.054702,-87.501925,44.337089,43.881609)","44.109349,-87.7783135",Wisconsin,Counties Geospatial Data,The Wisconsin State Cartographer's Office,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Manitowoc_Parcels_2019.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""https://btaagdp.org/metadata/10/Manitowoc_Parcels_2019.xml"",""http://schema.org/url"":""https://www.sco.wisc.edu/parcels/data""}"
